company_name,supplier_name,shipment_id,country,product_description,services_rating,total_shipments,unique_suppliers,lead_score,is_good_lead
"Johnson, Andrews and Faulkner",Sanchez LLC,105865,Greece,Mobile Chargers,3,1,1,24.299065420560744,False
Beasley Ltd,Ross-Green,105866,Korea,LED Bulbs,2,1,1,12.149532710280374,False
Wang-Smith,"White, Reed and Dalton",105867,Central African Republic,Furniture,1,1,1,0.0,False
Collins-Norris,Johnson Ltd,105868,Nigeria,Mobile Chargers,3,1,1,24.299065420560744,False
Garza-Taylor,Brown-Harrison,105869,Djibouti,Furniture,1,2,2,4.049844236760124,False
Watkins-Carlson,Palmer Ltd,105870,American Samoa,Solar Panels,5,1,1,48.59813084112149,True
"White, Lee and Brooks",Curry-Moran,105872,Canada,Furniture,4,1,1,36.44859813084112,True
White-Robertson,"Cook, Evans and Wilson",105873,Bahrain,Solar Panels,4,1,1,36.44859813084112,True
"Gibbs, Kirk and Clark",Smith Group,105874,Nicaragua,Solar Panels,4,1,1,36.44859813084112,True
Roberts-James,Coleman-Evans,105876,Austria,LED Bulbs,1,1,1,0.0,False
"Rivera, Carlson and Bailey",Gregory-Kane,105877,Albania,Furniture,5,1,1,48.59813084112149,True
"Stone, Soto and Patterson",Brown Ltd,105878,Morocco,LED Bulbs,5,1,1,48.59813084112149,True
"Vargas, Cox and Martin",Gardner and Sons,105879,Canada,Solar Panels,1,1,1,0.0,False
"Costa, Jones and Wheeler",Vega LLC,105881,Maldives,LED Bulbs,4,1,1,36.44859813084112,True
Harris and Sons,Miller and Sons,105882,Vanuatu,Furniture,2,4,4,26.728971962616825,True
Bruce-Spencer,Miller-Edwards,105883,Pitcairn Islands,Furniture,2,1,1,12.149532710280374,False
Watson-Ross,"Brown, Fisher and Walker",105884,Jordan,LED Bulbs,1,1,1,0.0,False
"Moore, Mckinney and Stone",Huff PLC,105885,Turkmenistan,Furniture,4,1,1,36.44859813084112,True
Howell-Ramos,Mcguire PLC,105886,Grenada,Plastic Sheets,1,1,1,0.0,False
Deleon-Johnson,"Page, Hammond and Shaffer",105889,Congo,Furniture,4,1,1,36.44859813084112,True
"Reid, Morris and Frazier",Alexander-Ward,105890,France,LED Bulbs,3,1,1,24.299065420560744,False
"King, Bartlett and Lawson",Irwin-Nguyen,105891,South Georgia and the South Sandwich Islands,LED Bulbs,2,1,1,12.149532710280374,False
Hicks-Olson,Gay-Powers,105892,Bouvet Island (Bouvetoya),Solar Panels,2,1,1,12.149532710280374,False
"Hunter, Bautista and Wiley",Adams LLC,105894,New Caledonia,Solar Panels,1,1,1,0.0,False
Bullock-Martin,"Hoover, Swanson and Logan",105895,Swaziland,Mobile Chargers,3,1,1,24.299065420560744,False
Sellers and Sons,Harvey-Ponce,105896,Ethiopia,Solar Panels,5,1,1,48.59813084112149,True
Bailey-Nelson,Hunter and Sons,105897,Uruguay,Furniture,4,1,1,36.44859813084112,True
Vaughn-Reyes,"Foster, Kennedy and Hansen",105898,United States Virgin Islands,LED Bulbs,3,1,1,24.299065420560744,False
Myers-Hale,"Gonzalez, Conrad and Baxter",105900,Serbia,Furniture,1,1,1,0.0,False
Thomas-Lynch,Riley-Black,105901,Wallis and Futuna,Furniture,4,1,1,36.44859813084112,True
Moss-White,"Luna, Curtis and Robinson",105903,Lithuania,Plastic Sheets,1,1,1,0.0,False
Burton and Sons,Ellis Inc,105904,Indonesia,Solar Panels,4,1,1,36.44859813084112,True
"Blackwell, Newton and Neal",Baker-Davis,105905,South Africa,Mobile Chargers,5,1,1,48.59813084112149,True
Vasquez-Houston,"Jones, Robinson and Lopez",105906,Kuwait,Mobile Chargers,3,1,1,24.299065420560744,False
Moran LLC,"Jackson, Wade and Bush",105907,Norway,Plastic Sheets,5,1,1,48.59813084112149,True
"Hopkins, Rogers and Rivera",Barnett Group,105908,Lithuania,Solar Panels,5,1,1,48.59813084112149,True
"Wolfe, Thompson and Cruz",Clark-Peters,105909,Cocos (Keeling) Islands,Solar Panels,1,1,1,0.0,False
"Conley, Cervantes and Casey",Walker PLC,105910,Switzerland,Furniture,2,1,1,12.149532710280374,False
"Robinson, Salazar and Ibarra","Valentine, Williams and Sanford",105911,Antarctica (the territory South of 60 deg S),Furniture,3,1,1,24.299065420560744,False
Kane LLC,Jenkins-Chase,105912,Greenland,Solar Panels,4,1,1,36.44859813084112,True
Winters Inc,Boone-Sexton,105913,Bahamas,Furniture,1,1,1,0.0,False
King-Gray,Baird-Oconnor,105915,Guatemala,Furniture,4,1,1,36.44859813084112,True
Payne-Maxwell,Morse-Duran,105917,Saint Barthelemy,Mobile Chargers,2,1,1,12.149532710280374,False
"Prince, Thornton and Barnes","Koch, Allen and Carter",105918,Netherlands Antilles,Furniture,2,1,1,12.149532710280374,False
Perry and Sons,"Tucker, Campbell and Nielsen",105919,South Africa,Solar Panels,2,1,1,12.149532710280374,False
Morales-Pacheco,"Allen, Jordan and Anderson",105921,Japan,Plastic Sheets,5,1,1,48.59813084112149,True
"Chapman, Campbell and Russell",Rivera-Stephens,105922,Croatia,LED Bulbs,3,1,1,24.299065420560744,False
Bailey-Frye,Smith-Brown,105923,Armenia,LED Bulbs,1,1,1,0.0,False
"Glass, Simpson and Khan","Harding, Anderson and Wu",105924,Cyprus,Solar Panels,1,1,1,0.0,False
"Mcdonald, Johnston and Campbell",Johnson LLC,105925,Guam,Solar Panels,2,1,1,12.149532710280374,False
Riddle-King,Koch PLC,105926,Congo,Solar Panels,4,1,1,36.44859813084112,True
Evans-Perry,Rogers PLC,105927,Mexico,LED Bulbs,2,1,1,12.149532710280374,False
Conrad-Campbell,Johnson Group,105928,Thailand,Plastic Sheets,1,1,1,0.0,False
Torres-Thomas,Kelly Ltd,105929,Montserrat,Furniture,3,1,1,24.299065420560744,False
Paul Ltd,Fields-Evans,105930,Germany,LED Bulbs,5,1,1,48.59813084112149,True
Skinner PLC,Walter Group,105933,United States Virgin Islands,Furniture,3,1,1,24.299065420560744,False
Ramirez-Watkins,"Ortega, Johnson and Harmon",105934,Netherlands,Mobile Chargers,3,1,1,24.299065420560744,False
Graham Ltd,"Hernandez, Farrell and Floyd",105935,Timor-Leste,Solar Panels,2,1,1,12.149532710280374,False
Stevens-Reynolds,"Gonzalez, Harris and Santiago",105936,Cuba,Furniture,3,1,1,24.299065420560744,False
"Tucker, Horton and Hays","Mcpherson, Stein and Reyes",105937,Turks and Caicos Islands,Plastic Sheets,4,1,1,36.44859813084112,True
Russo-Burch,House and Sons,105938,French Guiana,Furniture,1,1,1,0.0,False
Hatfield Inc,"Gonzalez, Newman and Johnson",105939,Kyrgyz Republic,Mobile Chargers,2,1,1,12.149532710280374,False
Thomas LLC,"Jacobs, Andrews and Waters",105940,Anguilla,Solar Panels,2,3,3,24.29906542056075,True
"Owens, Brown and Johnson",Bass-White,105941,Niger,Plastic Sheets,4,1,1,36.44859813084112,True
Weiss-Armstrong,Reid Group,105942,Congo,Mobile Chargers,3,1,1,24.299065420560744,False
"Smith, Brooks and Elliott",Chavez Ltd,105943,Netherlands Antilles,Plastic Sheets,2,1,1,12.149532710280374,False
"Garcia, Henderson and Thomas",Bass Group,105944,Guinea,Plastic Sheets,1,1,1,0.0,False
Jackson-Johnston,Ward-Jacobs,105946,Uruguay,LED Bulbs,1,1,1,0.0,False
Carter Group,Perez-Evans,105947,Falkland Islands (Malvinas),LED Bulbs,1,1,1,0.0,False
Moody Ltd,Burke-Thompson,105950,Bosnia and Herzegovina,LED Bulbs,5,1,1,48.59813084112149,True
"Ellis, Cervantes and Wade",Diaz Inc,105951,Tanzania,Furniture,1,1,1,0.0,False
Mcconnell-Pace,Doyle-Thomas,105952,Belarus,Furniture,1,1,1,0.0,False
Carr and Sons,Anderson Inc,105953,Tonga,LED Bulbs,1,1,1,0.0,False
Porter LLC,Coleman-Walton,105954,Fiji,Furniture,3,1,1,24.299065420560744,False
Hogan-Silva,"Roberts, Davis and Newman",105955,Tuvalu,Furniture,4,1,1,36.44859813084112,True
Elliott-Jackson,Johnson LLC,105956,Netherlands,Plastic Sheets,2,1,1,12.149532710280374,False
"Oliver, Vasquez and Knight","Wade, Wright and Hayes",105957,Armenia,LED Bulbs,1,1,1,0.0,False
Webb-Mayo,Bell PLC,105958,Guinea-Bissau,Mobile Chargers,1,1,1,0.0,False
Wilson-Gonzalez,Hall-Martinez,105960,Eritrea,Mobile Chargers,2,1,1,12.149532710280374,False
"Campbell, Carrillo and Lee","Roberts, Wilson and Munoz",105961,Guinea-Bissau,Plastic Sheets,5,1,1,48.59813084112149,True
Brown-Freeman,"Rodriguez, Davis and Morris",105962,Cameroon,Furniture,2,1,1,12.149532710280374,False
"Potter, Santana and Jefferson",Morgan-Gibson,105963,Central African Republic,Furniture,1,1,1,0.0,False
Owens and Sons,Duran PLC,105964,Armenia,Plastic Sheets,3,1,1,24.299065420560744,False
"Cherry, Holmes and Petersen",Rodriguez Inc,105965,Macedonia,Mobile Chargers,2,1,1,12.149532710280374,False
"Schmidt, Sharp and Hernandez",Morton-Leonard,105967,Peru,LED Bulbs,5,1,1,48.59813084112149,True
Powell PLC,"Hunter, Mcdaniel and Smith",105969,Thailand,Solar Panels,1,2,2,4.049844236760124,False
Buck LLC,"Wright, Armstrong and Barnes",105970,Palestinian Territory,Plastic Sheets,4,2,2,52.64797507788161,True
"Nelson, Olson and Simmons",Martinez-Simmons,105971,Luxembourg,LED Bulbs,5,1,1,48.59813084112149,True
Liu Ltd,"Allen, Holden and Foley",105972,Puerto Rico,Mobile Chargers,4,2,2,52.64797507788161,True
Mason-Green,Adams-Harrington,105973,Germany,Mobile Chargers,4,1,1,36.44859813084112,True
Drake-Miller,"Lewis, Brown and Dyer",105974,Faroe Islands,Plastic Sheets,4,1,1,36.44859813084112,True
Gutierrez-Simon,Fry-Ortega,105975,Antarctica (the territory South of 60 deg S),Solar Panels,1,1,1,0.0,False
Chase Inc,"Cunningham, Saunders and Roth",105976,Swaziland,Solar Panels,5,1,1,48.59813084112149,True
Bell-Perkins,Floyd PLC,105977,Jamaica,Solar Panels,2,1,1,12.149532710280374,False
"Mason, Johnson and Stevenson",Espinoza-Parrish,105978,Somalia,LED Bulbs,3,1,1,24.299065420560744,False
"Morales, Elliott and Jacobson","Ware, Brown and Rhodes",105979,Spain,Solar Panels,2,1,1,12.149532710280374,False
Reid-Sanchez,Ramirez and Sons,105980,Denmark,Mobile Chargers,3,1,1,24.299065420560744,False
Hart-Allen,"Wolfe, Williams and Jackson",105981,Russian Federation,Mobile Chargers,4,1,1,36.44859813084112,True
Rios-Jones,"Pope, Thomas and Schmidt",105982,Northern Mariana Islands,Furniture,5,1,1,48.59813084112149,True
"Delgado, King and Chapman",Taylor-Martin,105983,Korea,Mobile Chargers,4,1,1,36.44859813084112,True
Velasquez Group,"Smith, Young and Trujillo",105984,Heard Island and McDonald Islands,Plastic Sheets,3,1,1,24.299065420560744,False
"Robertson, Herrera and Garrett","Decker, Booth and Harris",105985,Congo,Furniture,3,1,1,24.299065420560744,False
Maxwell Ltd,"Brewer, Jacobs and Sullivan",105986,Northern Mariana Islands,LED Bulbs,4,1,1,36.44859813084112,True
"Jimenez, Franklin and Harris",Pennington-Garcia,105987,Saint Lucia,Mobile Chargers,3,1,1,24.299065420560744,False
Schwartz-Wallace,"Mora, Dominguez and Hansen",105988,Mayotte,LED Bulbs,1,1,1,0.0,False
Murray-Sims,Velez PLC,105989,Brunei Darussalam,Furniture,5,1,1,48.59813084112149,True
Hill-Velazquez,"Webster, Marquez and Griffin",105990,Pitcairn Islands,LED Bulbs,3,1,1,24.299065420560744,False
"Castillo, Mitchell and Wilson",Harvey-Marshall,105991,Peru,LED Bulbs,3,1,1,24.299065420560744,False
Villegas-Wilson,Wallace-Mcknight,105993,Dominican Republic,Furniture,2,1,1,12.149532710280374,False
Lee-Gibson,"Obrien, Robinson and Morris",105994,Denmark,Mobile Chargers,4,1,1,36.44859813084112,True
"Lopez, Johnson and Hood",Hunt Inc,105995,Hungary,LED Bulbs,4,1,1,36.44859813084112,True
Solis Ltd,Walker-Bates,105996,Chad,Plastic Sheets,5,1,1,48.59813084112149,True
"York, Kline and Moore",Crawford-Dean,105998,Trinidad and Tobago,LED Bulbs,1,1,1,0.0,False
"Perez, Davis and Brown","Hendrix, Johnson and Mosley",105999,Jamaica,Solar Panels,1,1,1,0.0,False
Doyle-Rogers,Mcdaniel-Mills,106000,Saint Vincent and the Grenadines,Plastic Sheets,3,1,1,24.299065420560744,False
Fuller-Santana,"Cantu, Hall and Green",106002,Malawi,Plastic Sheets,5,1,1,48.59813084112149,True
Mcintyre-Ball,Harmon-Kelley,106003,Bouvet Island (Bouvetoya),Plastic Sheets,1,1,1,0.0,False
Cummings-Wilcox,Oliver PLC,106004,Netherlands Antilles,Solar Panels,2,1,1,12.149532710280374,False
"Aguilar, Rivers and Owens",Bean Inc,106005,Moldova,LED Bulbs,2,1,1,12.149532710280374,False
Salinas-Burke,"Mitchell, Gonzalez and Weeks",106006,South Georgia and the South Sandwich Islands,Mobile Chargers,1,1,1,0.0,False
"Allen, Miller and Mckenzie","Sweeney, Baird and Gonzales",106007,Zimbabwe,Solar Panels,4,1,1,36.44859813084112,True
"Lee, Patrick and Smith",Glass and Sons,106008,Timor-Leste,Mobile Chargers,1,1,1,0.0,False
Stevens Ltd,Dominguez Inc,106009,Oman,Mobile Chargers,2,2,2,20.24922118380062,False
"Park, Roberts and Beltran",Mckee PLC,106011,Latvia,Mobile Chargers,1,1,1,0.0,False
"Cook, Smith and Hill","Johnson, Duran and Smith",106012,Bosnia and Herzegovina,Mobile Chargers,3,1,1,24.299065420560744,False
Mosley-Brandt,Garrett-Munoz,106013,Sierra Leone,Solar Panels,2,1,1,12.149532710280374,False
"Roberts, Burgess and Zuniga",Wilson-Dougherty,106014,Marshall Islands,Furniture,1,1,1,0.0,False
Bowen Ltd,Thomas LLC,106015,Central African Republic,Solar Panels,1,1,1,0.0,False
Mckay PLC,"Morton, Freeman and Pearson",106016,Grenada,Solar Panels,5,1,1,48.59813084112149,True
"Reed, Roberts and Carpenter",Newman Inc,106017,Pakistan,Mobile Chargers,3,1,1,24.299065420560744,False
Combs-Oliver,Anderson-Lee,106018,Angola,Furniture,2,1,1,12.149532710280374,False
"Myers, Sanchez and Mcneil","Allen, Anderson and Rowe",106019,Bulgaria,Plastic Sheets,5,1,1,48.59813084112149,True
Gillespie-Herman,Maddox-Barton,106020,Senegal,Furniture,4,1,1,36.44859813084112,True
Wright-Lambert,Bryant-Mcdonald,106021,Saint Helena,Plastic Sheets,2,1,1,12.149532710280374,False
Ward-Glass,Gibson Inc,106022,Palau,Plastic Sheets,3,1,1,24.299065420560744,False
"Howell, Mason and Berry",Wilson-Edwards,106027,Bhutan,Plastic Sheets,5,1,1,48.59813084112149,True
"Fletcher, Padilla and Chavez",Morrison-Robinson,106028,Taiwan,Mobile Chargers,4,1,1,36.44859813084112,True
Garcia-Wilson,Levine and Sons,106029,Turkey,LED Bulbs,4,1,1,36.44859813084112,True
York-Reyes,Robinson Inc,106030,Iran,LED Bulbs,5,1,1,48.59813084112149,True
Flores-Walter,"Spears, Castillo and Ramirez",106033,Timor-Leste,LED Bulbs,2,1,1,12.149532710280374,False
"Reed, Vasquez and Singleton","Medina, Duarte and Washington",106034,Nauru,Solar Panels,1,1,1,0.0,False
Tapia-Russo,Garcia-Hughes,106035,Wallis and Futuna,Mobile Chargers,5,1,1,48.59813084112149,True
Robles-Wagner,James Group,106036,Jordan,LED Bulbs,1,1,1,0.0,False
Sutton Ltd,Benitez-Simon,106037,Hungary,Solar Panels,4,1,1,36.44859813084112,True
"Lee, Davidson and James",Callahan-Hardy,106038,Chile,Furniture,2,1,1,12.149532710280374,False
"Miller, Goodwin and Brown","Rivers, Adams and Garcia",106039,Yemen,Solar Panels,1,1,1,0.0,False
Noble Ltd,Doyle Group,106040,Angola,Furniture,2,1,1,12.149532710280374,False
"Vega, Adams and Lewis","Castillo, Howard and Thomas",106041,Taiwan,Mobile Chargers,3,1,1,24.299065420560744,False
Wells-Smith,"Gonzales, Ramos and Huerta",106042,Belarus,Solar Panels,1,1,1,0.0,False
"Macdonald, Sanders and Burgess","Wilson, Wells and Hill",106043,Bahrain,LED Bulbs,1,1,1,0.0,False
"Johnson, Johnson and James",Barr-Smith,106044,Uruguay,LED Bulbs,4,1,1,36.44859813084112,True
Carpenter-Johnson,Roberts-Pittman,106045,Nigeria,Solar Panels,5,1,1,48.59813084112149,True
"Cline, Hunter and Smith",Hancock PLC,106046,Cayman Islands,Mobile Chargers,2,1,1,12.149532710280374,False
"Brown, Young and Robles",Miller Inc,106047,Antigua and Barbuda,LED Bulbs,1,1,1,0.0,False
Miller-Hunt,Jimenez Inc,106048,Zambia,Furniture,3,1,1,24.299065420560744,False
Frederick-Moore,Spence LLC,106049,Gambia,Solar Panels,3,1,1,24.299065420560744,False
Lopez-Malone,"Hernandez, Archer and Castaneda",106051,Spain,Plastic Sheets,5,1,1,48.59813084112149,True
Matthews-White,Campbell Group,106052,Uzbekistan,Furniture,1,1,1,0.0,False
Palmer and Sons,Moore-Ford,106053,Singapore,Furniture,3,2,2,36.44859813084111,True
Jackson-Preston,Beasley-Frey,106054,Saudi Arabia,LED Bulbs,1,1,1,0.0,False
Young-Stevens,"Hayes, Banks and Edwards",106055,Brunei Darussalam,Solar Panels,2,1,1,12.149532710280374,False
Joseph Ltd,"Walker, Evans and Castillo",106056,Guatemala,LED Bulbs,4,2,2,52.64797507788161,True
"Cox, Hoover and Tyler","Gray, Benjamin and Morgan",106057,New Caledonia,Furniture,5,1,1,48.59813084112149,True
Stone-Taylor,Nunez PLC,106058,Costa Rica,LED Bulbs,1,1,1,0.0,False
"Sharp, Freeman and Morris","Cherry, Johnson and West",106059,Spain,Mobile Chargers,3,1,1,24.299065420560744,False
Davila LLC,Anderson Group,106060,Albania,Furniture,1,1,1,0.0,False
Roberts-Griffin,White-Miles,106061,Liechtenstein,LED Bulbs,5,1,1,48.59813084112149,True
"Porter, Miller and Owen","Campbell, Gilbert and Peterson",106062,Svalbard & Jan Mayen Islands,Mobile Chargers,4,1,1,36.44859813084112,True
Bradley-Johnson,Burns-Mcclain,106063,Bulgaria,Solar Panels,1,1,1,0.0,False
"Valdez, Horton and Yoder",Walker-Garrett,106064,Egypt,Furniture,1,1,1,0.0,False
Moore-Nguyen,Ross-Herrera,106065,Liberia,Furniture,4,1,1,36.44859813084112,True
"Vaughn, Melton and Burnett",Fowler Inc,106066,Suriname,Solar Panels,1,1,1,0.0,False
Phillips-Gutierrez,Soto-Guzman,106067,Reunion,Mobile Chargers,5,1,1,48.59813084112149,True
Roberts Group,"Fox, Baxter and West",106068,Tajikistan,Furniture,3,2,2,36.44859813084111,True
"Higgins, Fisher and Lee",Clarke Group,106069,Kiribati,Furniture,5,1,1,48.59813084112149,True
Newman LLC,Snyder-Hughes,106070,Cuba,Plastic Sheets,5,1,1,48.59813084112149,True
Juarez PLC,Goodwin-Juarez,106071,Bolivia,Mobile Chargers,2,1,1,12.149532710280374,False
Curry-Fisher,Nicholson-Greene,106072,Congo,Mobile Chargers,2,1,1,12.149532710280374,False
Howe-Schneider,Schmidt-Diaz,106075,Greece,Mobile Chargers,1,1,1,0.0,False
Yang and Sons,Young-Walker,106076,British Virgin Islands,Solar Panels,4,1,1,36.44859813084112,True
"Wright, Adams and Roberts",Burke PLC,106077,Monaco,Furniture,3,1,1,24.299065420560744,False
Snyder and Sons,Madden-Davis,106078,Antarctica (the territory South of 60 deg S),LED Bulbs,1,2,2,4.049844236760124,False
Wheeler-Mcintyre,"Freeman, Bush and Rodriguez",106081,Dominican Republic,Furniture,3,1,1,24.299065420560744,False
"Glenn, Martinez and Roberson",Owens-Mora,106083,South Africa,LED Bulbs,5,1,1,48.59813084112149,True
Ortega PLC,"Acosta, Clark and Gaines",106084,Bolivia,Plastic Sheets,1,1,1,0.0,False
Ramos Ltd,Munoz-Davis,106085,Wallis and Futuna,Furniture,2,1,1,12.149532710280374,False
Arias LLC,Barber Group,106086,Sri Lanka,Mobile Chargers,3,1,1,24.299065420560744,False
"Baker, Woods and Brown",Wilson Inc,106087,Barbados,LED Bulbs,4,1,1,36.44859813084112,True
"Johnson, Clark and Day",Mccoy and Sons,106088,Paraguay,Plastic Sheets,4,1,1,36.44859813084112,True
Carter-Sullivan,Butler PLC,106089,Bangladesh,Furniture,1,1,1,0.0,False
"Johnson, Jensen and Sims","Harper, Bailey and Weiss",106090,Taiwan,Mobile Chargers,4,1,1,36.44859813084112,True
"Norton, Sanchez and Hamilton","Travis, Garrett and Foster",106091,Norway,Mobile Chargers,2,1,1,12.149532710280374,False
"May, Clark and Garcia","Wilson, Crane and Moore",106092,Jamaica,LED Bulbs,3,1,1,24.299065420560744,False
"Hudson, Flores and Thornton",Smith-Foster,106093,Chile,Mobile Chargers,1,1,1,0.0,False
Carlson LLC,"Russell, Ortega and Sullivan",106094,Bermuda,LED Bulbs,5,1,1,48.59813084112149,True
Fletcher LLC,Clark LLC,106095,Sri Lanka,Solar Panels,2,1,1,12.149532710280374,False
Mayo Inc,Jordan-Carson,106096,Anguilla,LED Bulbs,5,1,1,48.59813084112149,True
"Johnson, Ward and Roberts",Turner-Carr,106097,Slovakia (Slovak Republic),Mobile Chargers,4,1,1,36.44859813084112,True
Oliver-Bauer,"Johnson, Barrera and Hernandez",106098,Cook Islands,Solar Panels,3,1,1,24.299065420560744,False
"Pearson, George and Thompson","Alvarez, Nunez and Stephens",106099,Antarctica (the territory South of 60 deg S),Solar Panels,2,1,1,12.149532710280374,False
"Smith, Branch and Montgomery",Maxwell-Stark,106100,Kuwait,Solar Panels,5,1,1,48.59813084112149,True
"Miller, Velasquez and Marshall",Owens and Sons,106101,Angola,Solar Panels,3,1,1,24.299065420560744,False
Jennings-Kirby,Thomas Ltd,106102,Jamaica,Mobile Chargers,2,1,1,12.149532710280374,False
Brewer and Sons,Hunt-Lane,106104,Sri Lanka,Solar Panels,3,1,1,24.299065420560744,False
Thomas-Avery,Ward-Bowen,106105,Equatorial Guinea,LED Bulbs,4,1,1,36.44859813084112,True
"Duran, Cunningham and Barker","Gross, Wells and Wood",106106,Niger,LED Bulbs,1,1,1,0.0,False
Shelton Inc,Rivera-Hernandez,106107,El Salvador,Plastic Sheets,5,1,1,48.59813084112149,True
Campbell-Shepherd,Hernandez-Porter,106109,Falkland Islands (Malvinas),Plastic Sheets,3,1,1,24.299065420560744,False
Williams-Martinez,Burnett LLC,106110,Georgia,Solar Panels,1,1,1,0.0,False
Fleming Group,"Johnson, Knight and Johnson",106112,Malawi,Furniture,3,1,1,24.299065420560744,False
Larson-Williams,Montoya-Johnson,106113,United Arab Emirates,LED Bulbs,3,1,1,24.299065420560744,False
Richards LLC,Brown-Phillips,106114,Antigua and Barbuda,Solar Panels,3,1,1,24.299065420560744,False
Bryant-Martinez,Robertson-Pacheco,106115,United States Minor Outlying Islands,LED Bulbs,1,1,1,0.0,False
"Williams, Merritt and Martinez",Wilson-Edwards,106116,Iraq,Plastic Sheets,1,1,1,0.0,False
"Morrison, Bowman and Hampton","Rivera, Luna and Lam",106117,Cocos (Keeling) Islands,Mobile Chargers,5,1,1,48.59813084112149,True
"Perry, Cook and Bradley",Carr and Sons,106118,New Caledonia,Plastic Sheets,2,1,1,12.149532710280374,False
Nelson and Sons,Horton and Sons,106119,Moldova,Solar Panels,3,2,2,36.44859813084111,True
"Mcconnell, Smith and Klein","Deleon, Young and Wilson",106120,Venezuela,LED Bulbs,3,1,1,24.299065420560744,False
Jefferson Group,Rodriguez Inc,106121,Guam,Plastic Sheets,5,1,1,48.59813084112149,True
"Kim, Patel and Pineda","Conway, Odonnell and Cabrera",106122,Indonesia,Mobile Chargers,3,1,1,24.299065420560744,False
"Pittman, Simpson and Harrison",White-Fernandez,106123,Australia,Solar Panels,4,1,1,36.44859813084112,True
Harvey Ltd,Haynes-Hernandez,106124,Israel,Solar Panels,3,1,1,24.299065420560744,False
Carpenter and Sons,Wright Ltd,106125,Puerto Rico,Mobile Chargers,3,1,1,24.299065420560744,False
Wall Inc,Meyer-Krueger,106126,Turkmenistan,Furniture,5,1,1,48.59813084112149,True
Waters Group,Fritz-Santiago,106127,Finland,Furniture,3,1,1,24.299065420560744,False
Peterson-Ellis,Thompson-Smith,106129,Wallis and Futuna,LED Bulbs,3,1,1,24.299065420560744,False
Ray Ltd,Roberts and Sons,106130,Solomon Islands,Solar Panels,4,2,2,52.64797507788161,True
Mcgrath LLC,Ford Ltd,106131,Liberia,Mobile Chargers,2,1,1,12.149532710280374,False
Strong Ltd,Johnson-Casey,106132,French Polynesia,LED Bulbs,4,1,1,36.44859813084112,True
Edwards-Kaufman,"Hernandez, Hicks and Dixon",106133,Colombia,Mobile Chargers,2,1,1,12.149532710280374,False
Burton-Stone,Diaz-Klein,106134,Algeria,Solar Panels,2,1,1,12.149532710280374,False
Page Inc,"Johnson, Carter and Gay",106135,Antarctica (the territory South of 60 deg S),Furniture,4,1,1,36.44859813084112,True
Wilkerson Inc,"Mueller, Phillips and Thompson",106136,Bahrain,LED Bulbs,1,2,2,4.049844236760124,False
"Guzman, Johnson and Larson","Howard, Robinson and Jones",106137,Iran,Solar Panels,5,1,1,48.59813084112149,True
"Rogers, Peck and Collins",Williams-Hull,106138,Gibraltar,LED Bulbs,5,1,1,48.59813084112149,True
Gill-Ramirez,Brown PLC,106139,Faroe Islands,LED Bulbs,1,1,1,0.0,False
"Torres, Smith and Robinson",Fernandez LLC,106140,Syrian Arab Republic,Solar Panels,3,1,1,24.299065420560744,False
Whitaker-Hill,Campbell PLC,106141,Belarus,Solar Panels,2,1,1,12.149532710280374,False
Douglas-Kelly,"Reid, Brooks and Pierce",106144,Zimbabwe,Solar Panels,3,1,1,24.299065420560744,False
"Christian, Holland and Johnson",Riley Group,106145,Antarctica (the territory South of 60 deg S),Solar Panels,1,1,1,0.0,False
Becker Group,Cruz-Harmon,106146,Cocos (Keeling) Islands,Furniture,3,1,1,24.299065420560744,False
"Henderson, Guerrero and Moore","Harvey, Rush and Williams",106147,United Kingdom,LED Bulbs,1,1,1,0.0,False
Horton Group,Lucero-Wheeler,106148,Cape Verde,Solar Panels,5,1,1,48.59813084112149,True
"Jacobs, White and Robinson",Young Inc,106149,Tuvalu,Mobile Chargers,1,1,1,0.0,False
Payne Group,Zuniga-Hernandez,106150,Barbados,Solar Panels,2,1,1,12.149532710280374,False
Blanchard LLC,"Morgan, Thompson and Meyer",106151,Faroe Islands,LED Bulbs,4,1,1,36.44859813084112,True
Williams-Collins,"Bryant, Clark and Humphrey",106152,Lesotho,Plastic Sheets,1,1,1,0.0,False
Mccarthy-Walker,Martinez-Carpenter,106153,China,Solar Panels,5,1,1,48.59813084112149,True
Rodriguez-Williams,Thompson Group,106154,Turkey,Plastic Sheets,3,1,1,24.299065420560744,False
Carter-Clayton,Mercado-Cross,106155,Tunisia,Solar Panels,1,1,1,0.0,False
Little-Carpenter,Thomas-Galvan,106156,Chile,Solar Panels,3,1,1,24.299065420560744,False
"Novak, Taylor and Farmer",Diaz-Martin,106157,Tajikistan,Plastic Sheets,2,1,1,12.149532710280374,False
"Gordon, Ellis and Torres","Gomez, Galloway and Fisher",106158,Chile,LED Bulbs,5,1,1,48.59813084112149,True
Hernandez-Sanchez,"Gray, Sullivan and Matthews",106159,Ghana,Plastic Sheets,5,1,1,48.59813084112149,True
"Vargas, Barnes and Hernandez",Benjamin-Hoffman,106160,Portugal,Plastic Sheets,3,1,1,24.299065420560744,False
Long Ltd,Sanchez PLC,106161,Afghanistan,Furniture,4,3,3,60.74766355140188,True
Thomas-Burton,Andrews-Tapia,106162,Nepal,Furniture,2,1,1,12.149532710280374,False
